url_length,special_char_count,digit_ratio,letter_ratio,subdomain_count,url_entropy,has_ip
87,8,0.21839080459770116,0.6896551724137931,1,3.3117143184837534,0
77,14,0.012987012987012988,0.8051948051948052,1,3.0362023410821113,0
46,6,0.21739130434782608,0.6521739130434783,1,3.1601381903183707,0
66,7,0.30303030303030304,0.5909090909090909,1,3.212573866316467,0
30,2,0.0,0.9333333333333333,2,2.5723249828027237,0
58,6,0.25862068965517243,0.6379310344827587,2,3.317831825537535,0
20,1,0.0,0.95,1,2.163955656882056,0
67,9,0.0,0.8656716417910447,1,2.836019845556719,0
39,9,0.05128205128205128,0.717948717948718,1,2.8837834561229143,0
132,23,0.022727272727272728,0.803030303030303,1,3.4792292620520344,0
12,1,0.16666666666666666,0.75,1,2.3693821196946763,0
13,1,0.0,0.9230769230769231,1,2.20478541691352,0
21,1,0.0,0.9523809523809523,1,2.4665771436049355,0
10,2,0.6,0.2,1,1.8343719702816237,0
9,2,0.0,0.7777777777777778,2,2.0431918705451206,0
23,2,0.0,0.9130434782608695,1,2.5850551150485948,0
56,8,0.017857142857142856,0.8392857142857143,1,2.9428276963598248,0
12,1,0.08333333333333333,0.8333333333333334,1,2.253857589601352,0
215,16,0.31627906976744186,0.6093023255813953,2,3.360673667346046,0
16,2,0.0,0.875,1,2.512658529529802,0
11,2,0.0,0.8181818181818182,1,2.2718685126965625,0
49,9,0.14285714285714285,0.673469387755102,1,3.1631701896304967,0
68,8,0.0,0.8823529411764706,1,2.964609622567806,0
13,1,0.15384615384615385,0.7692307692307693,1,2.351673301904631,0
230,14,0.48695652173913045,0.45217391304347826,1,3.216940895766872,0
29,7,0.06896551724137931,0.6896551724137931,2,3.0624332675559947,0
62,8,0.08064516129032258,0.7903225806451613,1,3.3012349523505615,0
9,1,0.0,0.8888888888888888,1,1.6769877743224173,0
78,15,0.11538461538461539,0.6923076923076923,1,3.4521477576498314,0
10,2,0.0,0.8,2,2.163955656882057,0
39,8,0.0,0.7948717948717948,2,2.9548754746418826,0
12,1,0.0,0.9166666666666666,1,2.0228085294147036,0
11,1,0.0,0.9090909090909091,1,2.019814992492946,0
31,8,0.0,0.7419354838709677,1,2.846720212074426,0
13,1,0.0,0.9230769230769231,1,2.2450352741261774,0
11,1,0.0,0.9090909090909091,1,2.2718685126965625,0
43,6,0.09302325581395349,0.7674418604651163,1,2.934513899132881,0
14,2,0.0,0.8571428571428571,2,2.341994252232425,0
19,1,0.0,0.9473684210526315,1,2.6525875347201473,0
11,1,0.0,0.9090909090909091,1,2.0982737395252498,0
64,9,0.15625,0.703125,1,3.303347564105283,0
102,15,0.0,0.8529411764705882,1,2.990636519017044,0
10,1,0.0,0.9,1,2.0253262207700677,0
13,2,0.3076923076923077,0.5384615384615384,1,2.351673301904631,0
46,6,0.0,0.8695652173913043,2,2.7791451334150943,0
12,1,0.0,0.9166666666666666,1,2.094729047527649,0
68,8,0.14705882352941177,0.7352941176470589,1,3.121189434121344,0
126,12,0.23809523809523808,0.6666666666666666,1,3.69984128469849,0
42,6,0.0,0.8571428571428571,1,2.7825408102333262,0
43,9,0.046511627906976744,0.7441860465116279,2,2.878984049910575,0
6,1,0.16666666666666666,0.6666666666666666,1,1.791759469228055,0
19,5,0.0,0.7368421052631579,1,2.579624673608574,0
89,10,0.06741573033707865,0.8202247191011236,1,3.075612109415779,0
47,7,0.2127659574468085,0.6382978723404256,1,3.1218404863902416,0
10,1,0.0,0.9,1,1.8866967846580784,0
12,1,0.0,0.9166666666666666,1,2.3693821196946763,0
10,2,0.0,0.8,1,2.3025850929940455,0
34,4,0.0,0.8823529411764706,1,2.7870443901946387,0
28,5,0.03571428571428571,0.7857142857142857,1,2.7502140008949225,0
16,1,0.125,0.8125,1,2.512658529529802,0
8,1,0.5,0.375,1,1.7328679513998633,0
10,1,0.0,0.9,1,2.0253262207700677,0
27,3,0.0,0.8888888888888888,1,2.6409469170795963,0
14,1,0.0,0.9285714285714286,1,1.8662160235859526,0
14,1,0.0,0.9285714285714286,1,2.3046193848206715,0
21,3,0.14285714285714285,0.7142857142857143,1,2.623521756271808,0
19,1,0.0,0.9473684210526315,1,2.360736090273855,0
11,1,0.0,0.9090909090909091,1,2.3978952727983707,0
44,7,0.22727272727272727,0.6136363636363636,1,3.0811305985994646,0
9,1,0.0,0.8888888888888888,1,1.5229550675313184,0
57,8,0.07017543859649122,0.7894736842105263,1,3.1785193861355454,0
58,6,0.25862068965517243,0.6379310344827587,2,3.2790500914258924,0
6,1,0.0,0.8333333333333334,1,1.791759469228055,0
19,3,0.0,0.8421052631578947,3,2.5520852976209665,0
14,1,0.14285714285714285,0.7857142857142857,1,2.4410152780267027,0
101,16,0.0,0.8415841584158416,1,3.110434278893392,0
177,18,0.3050847457627119,0.5932203389830508,1,3.4446745979101965,0
13,1,0.07692307692307693,0.8461538461538461,1,2.20478541691352,0
126,14,0.35714285714285715,0.5317460317460317,1,3.3044875835715675,0
6,1,0.0,0.8333333333333334,1,1.791759469228055,0
93,11,0.0,0.8817204301075269,1,3.3550882408461398,0
30,6,0.1,0.7,1,2.9678674685340365,0
60,5,0.0,0.9166666666666666,1,2.8575545385546137,0
47,5,0.19148936170212766,0.7021276595744681,1,2.946339535375829,0
11,2,0.0,0.8181818181818182,1,2.2718685126965625,0
32,7,0.0,0.78125,2,2.8265291108244894,0
49,6,0.20408163265306123,0.673469387755102,1,3.0794811980851557,0
18,2,0.0,0.8888888888888888,2,2.5052899909184174,0
21,2,0.0,0.9047619047619048,1,2.557507739075623,0
13,4,0.07692307692307693,0.6153846153846154,1,2.20478541691352,0
44,8,0.0,0.8181818181818182,2,2.943211835230281,0
55,9,0.0,0.8363636363636363,1,2.930737967833806,0
25,6,0.0,0.76,1,2.4980027570858576,0
13,1,0.0,0.9230769230769231,1,2.2450352741261774,0
30,6,0.0,0.8,1,2.840564634875074,0
18,1,0.0,0.9444444444444444,1,2.428273637522868,0
110,24,0.07272727272727272,0.7090909090909091,1,3.2241323264828887,0
34,7,0.0,0.7941176470588235,1,2.7616606779194814,0
10,1,0.1,0.8,1,2.0253262207700677,0
18,2,0.1111111111111111,0.7777777777777778,2,2.2161022480912638,0
12,1,0.0,0.9166666666666666,1,2.1383330595080277,0
55,9,0.12727272727272726,0.7090909090909091,2,3.262270346042343,0
23,6,0.0,0.7391304347826086,1,2.7135785408057043,0
9,1,0.1111111111111111,0.7777777777777778,1,2.0431918705451206,0
9,1,0.3333333333333333,0.5555555555555556,1,2.0431918705451206,0
58,6,0.25862068965517243,0.6379310344827587,2,3.4029146318537404,0
9,2,0.3333333333333333,0.4444444444444444,2,1.6769877743224173,0
31,4,0.0,0.8709677419354839,1,2.665610569702764,0
78,10,0.3974358974358974,0.47435897435897434,1,3.2090042531323966,0
30,7,0.0,0.7666666666666667,1,2.7458376284990162,0
16,1,0.0,0.9375,1,2.599301927099795,0
22,2,0.0,0.9090909090909091,1,2.4133406397797703,0
67,12,0.208955223880597,0.6119402985074627,1,3.2255425365039763,0
83,17,0.03614457831325301,0.7590361445783133,1,3.378741216216059,0
32,5,0.0625,0.78125,1,2.5741480608586267,0
16,1,0.0,0.9375,1,2.3933121229745242,0
59,7,0.0,0.8813559322033898,1,2.7088244266181256,0
14,2,0.0,0.8571428571428571,2,2.242973226438147,0
31,7,0.0,0.7741935483870968,2,2.8914393850137774,0
38,5,0.0,0.868421052631579,1,2.8301670540734554,0
31,6,0.0,0.8064516129032258,1,2.755048915581467,0
39,7,0.02564102564102564,0.7948717948717948,1,2.8989749846564155,0
7,1,0.0,0.8571428571428571,1,1.945910149055314,0
14,1,0.0,0.9285714285714286,1,2.3046193848206715,0
48,6,0.14583333333333334,0.7291666666666666,1,3.127743714028866,0
55,6,0.38181818181818183,0.509090909090909,1,3.0477784714442078,0
40,5,0.125,0.75,1,3.0258033808276443,0
56,10,0.08928571428571429,0.7321428571428571,2,3.1405500146388605,0
14,1,0.0,0.9285714285714286,1,2.143952200643869,0
11,2,0.0,0.8181818181818182,2,2.019814992492946,0
17,1,0.0,0.9411764705882353,1,2.476247132983033,0
9,1,0.0,0.8888888888888888,1,2.0431918705451206,0
18,5,0.0,0.7222222222222222,1,2.3701349548823627,0
48,6,0.041666666666666664,0.8333333333333334,1,2.768222756050067,0
17,1,0.0,0.9411764705882353,1,2.394700405858334,0
73,13,0.1232876712328767,0.6986301369863014,1,3.319929956811105,0
39,5,0.0,0.8717948717948718,1,2.8855583655855286,0
33,6,0.0,0.8181818181818182,1,2.432189844068788,0
50,4,0.08,0.84,1,2.858797392283692,0
61,8,0.11475409836065574,0.7540983606557377,1,3.2229754441819276,0
109,13,0.1926605504587156,0.6880733944954128,1,3.2014553654947573,0
54,8,0.0,0.8518518518518519,1,2.9013968938704457,0
55,8,0.18181818181818182,0.6727272727272727,1,3.239907684993199,0
17,4,0.0,0.7647058823529411,1,2.476247132983033,0
25,5,0.0,0.8,1,2.809783478004049,0
133,11,0.022556390977443608,0.8947368421052632,1,3.124246509032923,0
51,9,0.058823529411764705,0.7647058823529411,1,2.934453735597461,0
12,1,0.0,0.9166666666666666,1,2.1383330595080277,0
62,7,0.3387096774193548,0.5483870967741935,1,3.2605911268179146,0
74,13,0.25675675675675674,0.5675675675675675,1,3.3991955543148302,0
19,2,0.0,0.8947368421052632,2,2.4336989513854284,0
14,1,0.0,0.9285714285714286,1,2.0692024658203625,0
54,8,0.18518518518518517,0.6666666666666666,1,3.276457305124162,0
58,8,0.1724137931034483,0.6896551724137931,1,3.145855323254982,0
114,13,0.18421052631578946,0.7017543859649122,1,3.3240513126751283,0
62,8,0.0,0.8709677419354839,1,2.77491928254674,0
17,2,0.0,0.8823529411764706,1,2.476247132983033,0
20,1,0.0,0.95,1,2.5105292471620286,0
31,5,0.0,0.8387096774193549,1,2.712562693256372,0
21,2,0.047619047619047616,0.8571428571428571,2,2.557507739075623,0
54,9,0.07407407407407407,0.7592592592592593,1,3.0965469440270645,0
73,14,0.0821917808219178,0.726027397260274,2,3.2256812526756167,0
67,8,0.208955223880597,0.6716417910447762,1,3.230346909761554,0
51,8,0.0196078431372549,0.8235294117647058,1,2.8323874734231715,0
14,2,0.0,0.8571428571428571,1,2.4410152780267027,0
51,8,0.19607843137254902,0.6470588235294118,1,3.265594988002449,0
12,1,0.0,0.9166666666666666,1,2.253857589601352,0
132,12,0.0,0.9090909090909091,1,2.978920651477646,0
32,5,0.0,0.84375,1,2.6965640144695002,0
14,2,0.0,0.8571428571428571,1,2.3046193848206715,0
53,11,0.0,0.7924528301886793,1,2.841891789594894,0
8,1,0.0,0.875,1,1.4941751382893085,0
63,12,0.0,0.8095238095238095,1,2.9850466312008477,0
67,11,0.029850746268656716,0.8059701492537313,1,3.0614809039191995,0
13,1,0.07692307692307693,0.8461538461538461,1,2.351673301904631,0
42,6,0.0,0.8571428571428571,1,2.8111799600177583,0
110,12,0.35454545454545455,0.5363636363636364,1,3.328298829684042,0
54,7,0.37037037037037035,0.5,1,3.144699492609843,0
70,9,0.0,0.8714285714285714,1,2.827156786336947,0
15,1,0.0,0.9333333333333333,1,2.5232109529528914,0
42,6,0.11904761904761904,0.7380952380952381,1,2.6232574950479046,0
46,6,0.13043478260869565,0.7391304347826086,1,3.2821903406123165,0
8,1,0.0,0.875,1,2.0794415416798357,0
35,6,0.14285714285714285,0.6857142857142857,1,3.0202473498180744,0
10,1,0.1,0.8,1,2.3025850929940455,0
61,8,0.14754098360655737,0.7213114754098361,1,3.3396135077191933,0
68,14,0.0,0.7941176470588235,3,3.067176344722824,0
43,6,0.09302325581395349,0.7674418604651163,1,2.934513899132881,0
10,1,0.0,0.9,1,2.163955656882057,0
12,1,0.0,0.9166666666666666,1,2.3693821196946763,0
16,1,0.125,0.8125,1,2.479955520544517,0
17,1,0.11764705882352941,0.8235294117647058,1,2.5070264355574183,0
46,6,0.13043478260869565,0.7391304347826086,1,2.939310207653983,0
37,6,0.0,0.8378378378378378,1,2.8474277676128104,0
14,1,0.0,0.9285714285714286,1,2.3046193848206715,0
27,1,0.0,0.9629629629629629,1,2.6383831589669313,0
14,1,0.0,0.9285714285714286,1,2.2055983590263937,0
34,4,0.0,0.8823529411764706,1,2.883980768606531,0
9,1,0.0,0.8888888888888888,1,2.1972245773362196,0
18,1,0.0,0.9444444444444444,1,2.4762206495981647,0
44,6,0.11363636363636363,0.75,1,3.1379945103651687,0
9,1,0.2222222222222222,0.6666666666666666,1,2.0431918705451206,0
22,4,0.0,0.8181818181818182,1,2.4371246463145226,0
24,5,0.16666666666666666,0.625,2,2.8314802400679735,0
14,2,0.0,0.8571428571428571,2,2.2055983590263937,0
59,8,0.1694915254237288,0.6949152542372882,1,3.1684093849953827,0
8,1,0.0,0.875,1,1.9061547465398496,0
14,2,0.0,0.8571428571428571,1,2.341994252232425,0
18,1,0.0,0.9444444444444444,1,2.428273637522868,0
26,2,0.0,0.9230769230769231,2,2.5884253066207537,0
13,1,0.0,0.9230769230769231,1,2.2450352741261774,0
71,8,0.07042253521126761,0.8169014084507042,1,3.2277108891430375,0
65,5,0.36923076923076925,0.5538461538461539,1,3.234490724894501,0
10,1,0.0,0.9,1,2.163955656882057,0
24,7,0.041666666666666664,0.6666666666666666,1,2.6941537039844596,0
4,1,0.25,0.5,1,1.3862943611198906,0
13,2,0.23076923076923078,0.6153846153846154,2,2.098147389135067,0
140,17,0.14285714285714285,0.7357142857142858,1,3.263409431763666,0
8,1,0.25,0.625,1,1.9061547465398496,0
15,1,0.0,0.9333333333333333,1,2.395908119293929,0
46,7,0.21739130434782608,0.6304347826086957,1,3.217928627733762,0
14,1,0.0,0.9285714285714286,1,2.341994252232425,0
57,8,0.3333333333333333,0.5263157894736842,1,2.9496280441019693,0
54,6,0.07407407407407407,0.8148148148148148,1,2.905870459941033,0
13,1,0.0,0.9230769230769231,1,2.351673301904631,0
16,2,0.0,0.875,1,2.1873223188492537,0
16,2,0.0,0.875,1,2.2739657164192466,0
19,2,0.0,0.8947368421052632,2,2.433698951385428,0
2099,24,0.15054787994282992,0.8380181038589805,1,4.00112806498509,0
25,2,0.0,0.92,1,2.698879929114458,0
12,1,0.0,0.9166666666666666,1,2.253857589601352,0
54,8,0.16666666666666666,0.6851851851851852,1,3.2620884221060087,0
42,5,0.0,0.8809523809523809,1,2.8691035468903525,0
47,10,0.0851063829787234,0.7021276595744681,1,2.9830649063271206,0
61,10,0.0,0.8360655737704918,1,3.004585437590104,0
13,1,0.0,0.9230769230769231,1,2.351673301904631,0
42,6,0.047619047619047616,0.8095238095238095,1,2.89332955286159,0
53,6,0.33962264150943394,0.5471698113207547,1,3.0465857956542797,0
47,8,0.0,0.8297872340425532,1,2.937019884750938,0
11,1,0.0,0.9090909090909091,1,2.019814992492946,0
112,15,0.17857142857142858,0.6875,1,3.267162012335126,0
128,15,0.0078125,0.875,2,2.9539148707297618,0
53,9,0.0,0.8301886792452831,2,2.896058095783929,0
54,9,0.07407407407407407,0.7592592592592593,1,3.070874826228548,0
21,1,0.0,0.9523809523809523,1,2.5325911608011205,0
15,1,0.0,0.9333333333333333,1,2.2110688711446103,0
7,1,0.5714285714285714,0.2857142857142857,1,1.7478680974667578,0
12,1,0.0,0.9166666666666666,1,2.0228085294147036,0
27,2,0.14814814814814814,0.7777777777777778,1,2.846323859467729,0
53,9,0.0,0.8301886792452831,1,3.1151826813070174,0
32,7,0.0,0.78125,1,2.750504403054209,0
23,2,0.0,0.9130434782608695,2,2.441757860004928,0
51,8,0.0,0.8431372549019608,1,2.7922308961100666,0
25,4,0.0,0.84,1,2.754331703559254,0
35,6,0.08571428571428572,0.7428571428571429,1,2.9559804761473534,0
34,4,0.0,0.8823529411764706,1,2.7616606779194814,0
42,6,0.0,0.8571428571428571,1,2.8626612467820474,0
22,1,0.0,0.9545454545454546,1,2.4133406397797703,0
26,4,0.0,0.8461538461538461,1,2.6112125994210045,0
33,5,0.0,0.8484848484848485,1,2.8449586635653694,0
27,5,0.07407407407407407,0.7407407407407407,1,2.814359184750864,0
60,6,0.4,0.5,1,3.2871249604750825,0
13,1,0.0,0.9230769230769231,1,2.351673301904631,0
72,14,0.05555555555555555,0.75,1,3.195735101456449,0
11,1,0.0,0.9090909090909091,1,1.8937882323911377,0
45,5,0.0,0.8888888888888888,1,2.5257493663113757,0
12,1,0.0,0.9166666666666666,1,2.484906649788001,0
8,1,0.125,0.75,1,2.0794415416798357,0
10,1,0.0,0.9,1,2.0253262207700677,0
12,1,0.0,0.9166666666666666,1,2.3693821196946763,0
28,3,0.0,0.8928571428571429,1,2.682016054291906,0
30,4,0.2,0.6666666666666666,1,2.8117964276298957,0
21,1,0.0,0.9523809523809523,1,2.5575077390756236,0
13,1,0.0,0.9230769230769231,1,2.351673301904631,0
56,10,0.19642857142857142,0.625,1,3.10070295190418,0
71,10,0.056338028169014086,0.8028169014084507,1,3.151785094621306,0
37,7,0.0,0.8108108108108109,1,2.983155586551054,0
140,10,0.2785714285714286,0.65,1,3.194613860737334,0
10,1,0.0,0.9,1,1.9730014063936128,0
51,7,0.0392156862745098,0.8235294117647058,1,2.8937284516816666,0
57,8,0.17543859649122806,0.6842105263157895,1,3.180948209610702,0
61,11,0.08196721311475409,0.7377049180327869,1,3.218539762140143,0
12,1,0.0,0.9166666666666666,1,2.253857589601352,0
149,11,0.0,0.9261744966442953,1,3.1481491509124178,0
7,1,0.14285714285714285,0.7142857142857143,1,1.945910149055314,0
16,1,0.0,0.9375,1,2.1546193098639694,0
65,8,0.07692307692307693,0.8,1,3.336966035679895,0
73,13,0.0273972602739726,0.7945205479452054,1,3.4834299025779725,0
79,10,0.06329113924050633,0.810126582278481,1,3.078706055621414,0
13,1,0.0,0.9230769230769231,1,2.351673301904631,0
7,1,0.0,0.8571428571428571,1,1.475076311054695,0
17,1,0.0,0.9411764705882353,1,2.394700405858334,0
9,1,0.0,0.8888888888888888,1,2.0431918705451206,0
29,7,0.0,0.7586206896551724,1,2.823416998397393,0
24,3,0.0,0.875,1,2.5568271679009458,0
28,7,0.03571428571428571,0.7142857142857143,1,2.7689014346007985,0
15,2,0.0,0.8666666666666667,2,2.4307913288782323,0
52,4,0.3076923076923077,0.6153846153846154,1,3.0696276137207534,0
24,6,0.08333333333333333,0.6666666666666666,1,2.6145894329476085,0
56,8,0.17857142857142858,0.6785714285714286,1,3.200122412822952,0
12,1,0.0,0.9166666666666666,1,1.9072839993213793,0
45,6,0.0,0.8666666666666667,1,2.778172244611987,0
12,1,0.0,0.9166666666666666,1,2.0947290475276485,0
72,8,0.0,0.8888888888888888,1,2.9290008799260168,0
34,6,0.0,0.8235294117647058,2,2.817823692769024,0
31,5,0.0,0.8387096774193549,1,2.665610569702764,0
65,8,0.07692307692307693,0.8,1,3.2491087672288153,0
27,4,0.0,0.8518518518518519,1,2.5896026814825635,0
47,10,0.0,0.7872340425531915,1,3.0038579875715277,0
14,2,0.0,0.8571428571428571,2,2.4410152780267027,0
16,1,0.0,0.9375,1,2.306668725404531,0
29,5,0.0,0.8275862068965517,1,2.7873309195170797,0
17,3,0.0,0.8235294117647058,1,2.282374376159249,0
58,6,0.2413793103448276,0.6551724137931034,2,3.3551113780220203,0
52,9,0.1346153846153846,0.6923076923076923,1,3.026371064134691,0
12,1,0.0,0.9166666666666666,1,2.3693821196946763,0
78,8,0.2692307692307692,0.6282051282051282,1,3.1893934656560825,0
42,7,0.0,0.8333333333333334,1,2.96003414236104,0
10,1,0.0,0.9,1,2.0253262207700677,0
67,7,0.0,0.8955223880597015,1,2.907534109800112,0
15,1,0.0,0.9333333333333333,1,2.061112832579594,0
55,8,0.0,0.8545454545454545,1,3.0271671474095854,0
11,1,0.0,0.9090909090909091,1,2.3978952727983707,0
11,1,0.18181818181818182,0.7272727272727273,1,2.3978952727983707,0
37,6,0.0,0.8378378378378378,2,2.751522135039295,0
43,7,0.0,0.8372093023255814,1,2.796044201758176,0
14,1,0.0,0.9285714285714286,1,2.3046193848206715,0
12,1,0.0,0.9166666666666666,1,2.253857589601352,0
123,22,0.08943089430894309,0.7317073170731707,1,3.1100545273070677,0
8,1,0.375,0.5,1,1.6674619334292948,0
640,272,0.1078125,0.4671875,1,2.909900249988928,0
51,7,0.0392156862745098,0.8235294117647058,1,2.811867938373581,0
58,6,0.2413793103448276,0.6551724137931034,2,3.360969965497724,0
50,8,0.2,0.64,1,3.1756315439861975,0
61,11,0.08196721311475409,0.7377049180327869,1,3.2315532826042963,0
33,8,0.0,0.7575757575757576,2,2.902823587955807,0
114,22,0.07017543859649122,0.7368421052631579,2,3.1506743338879852,0
23,1,0.0,0.9565217391304348,1,2.3291866142629267,0
18,1,0.0,0.9444444444444444,1,2.168155236015967,0
10,1,0.0,0.9,1,1.9730014063936128,0
40,7,0.05,0.775,1,3.019486592347252,0
22,1,0.0,0.9545454545454546,1,2.4494235828849247,0
51,9,0.0,0.8235294117647058,1,3.0079804716901455,0
29,7,0.06896551724137931,0.6896551724137931,2,3.0146300137242736,0
9,1,0.0,0.8888888888888888,1,2.0431918705451206,0
6,1,0.16666666666666666,0.6666666666666666,1,1.791759469228055,0
72,8,0.0,0.8888888888888888,1,2.911333299926182,0
126,10,0.1984126984126984,0.7222222222222222,1,2.907449622599274,0
10,1,0.0,0.9,1,2.0253262207700677,0
17,1,0.0,0.9411764705882353,1,2.26238625418332,0
35,7,0.0,0.8,1,2.8670551391236225,0
10,1,0.1,0.8,1,1.8866967846580784,0
20,5,0.0,0.75,1,2.6229962760857903,0
63,8,0.0,0.873015873015873,1,2.8613241228999775,0
17,1,0.0,0.9411764705882353,1,2.476247132983033,0
181,29,0.20994475138121546,0.6298342541436464,1,3.6432339362582105,0
30,6,0.06666666666666667,0.7333333333333333,1,2.967867468534036,0
52,7,0.07692307692307693,0.7884615384615384,1,3.166203177196042,0
42,6,0.0,0.8571428571428571,1,2.809105518723113,0
49,7,0.02040816326530612,0.8367346938775511,1,3.03932476946225,0
59,8,0.1694915254237288,0.6949152542372882,1,3.2669814875212877,0
12,1,0.08333333333333333,0.8333333333333334,1,2.253857589601352,0
27,4,0.0,0.8518518518518519,1,2.5702231206023956,0
37,4,0.0,0.8918918918918919,1,2.742338403320625,0
56,8,0.17857142857142858,0.6785714285714286,1,3.1819529083445253,0
16,4,0.125,0.625,1,2.479955520544517,0
40,6,0.0,0.85,1,2.8939383598293777,0
81,12,0.024691358024691357,0.8271604938271605,1,3.255679684474762,0
64,10,0.0625,0.78125,2,3.0933800488988235,0
24,5,0.0,0.7916666666666666,1,2.694153703984459,0
46,9,0.0,0.8043478260869565,1,2.9224423884587605,0
15,4,0.0,0.7333333333333333,1,2.5232109529528914,0
69,8,0.14492753623188406,0.7391304347826086,1,3.2396540865758134,0
33,6,0.0,0.8181818181818182,1,2.8428610432913706,0
10,1,0.0,0.9,1,2.3025850929940455,0
15,1,0.0,0.9333333333333333,1,2.430791328878232,0
27,5,0.1111111111111111,0.7037037037037037,1,2.6283618032429006,0
28,1,0.0,0.9642857142857143,1,2.6608564252631033,0
12,2,0.0,0.8333333333333334,2,2.0228085294147036,0
56,10,0.08928571428571429,0.7321428571428571,1,3.1064510413373534,0
11,2,0.09090909090909091,0.7272727272727273,1,2.1458417525947544,0
14,1,0.0,0.9285714285714286,1,1.7671949977916752,0
14,1,0.0,0.9285714285714286,1,2.341994252232425,0
33,4,0.0,0.8787878787878788,1,2.834661752244436,0
12,1,0.0,0.9166666666666666,1,2.1383330595080277,0
19,2,0.15789473684210525,0.7368421052631579,1,2.5796246736085746,0
15,5,0.0,0.6666666666666666,2,2.395908119293929,0
30,8,0.06666666666666667,0.6666666666666666,2,2.9966356757792143,0
53,8,0.09433962264150944,0.7547169811320755,1,3.197113495524629,0
10,1,0.0,0.9,1,1.9730014063936128,0
26,1,0.0,0.9615384615384616,1,2.7178506271994567,0
50,8,0.0,0.84,2,2.911964594705851,0
247,37,0.1417004048582996,0.708502024291498,1,3.601679999555425,0
39,6,0.20512820512820512,0.6410256410256411,1,2.9969002413171553,0
68,13,0.0,0.8088235294117647,1,2.977038168921074,0
62,11,0.06451612903225806,0.7580645161290323,1,3.0243014128568966,0
32,3,0.0,0.90625,1,2.7832074120394936,0
38,4,0.0,0.8947368421052632,1,2.8528787966354385,0
57,10,0.10526315789473684,0.7192982456140351,1,3.0727613483120493,0
34,5,0.08823529411764706,0.7647058823529411,1,2.7950025256225457,0
59,7,0.4067796610169492,0.4745762711864407,1,3.1549547282443084,0
37,7,0.0,0.8108108108108109,1,2.9265882196575888,0
22,1,0.0,0.9545454545454546,1,2.074489732990498,0
77,10,0.23376623376623376,0.6363636363636364,2,3.0700600516976846,0
42,6,0.0,0.8571428571428571,1,3.0385064486944775,0
75,11,0.32,0.5333333333333333,2,3.15386656474983,0
8,1,0.25,0.625,1,2.0794415416798357,0
14,1,0.0,0.9285714285714286,1,2.1065773332321154,0
36,5,0.0,0.8611111111111112,1,2.7312432158224618,0
58,7,0.0,0.8793103448275862,1,2.9263842751636937,0
17,1,0.0,0.9411764705882353,1,2.588573162682118,0
40,4,0.0,0.9,1,2.8939383598293773,0
11,2,0.0,0.8181818181818182,1,2.0982737395252498,0
47,6,0.0425531914893617,0.8297872340425532,1,3.026123866029594,0
44,8,0.0,0.8181818181818182,1,3.0419012250833126,0
9,1,0.0,0.8888888888888888,1,2.0431918705451206,0
67,10,0.0,0.8507462686567164,1,2.988593047760527,0
47,8,0.0425531914893617,0.7872340425531915,1,2.9186571992752928,0
11,1,0.0,0.9090909090909091,1,2.0982737395252498,0
54,9,0.09259259259259259,0.7407407407407407,1,3.0708748262285477,0
23,1,0.0,0.9565217391304348,1,2.668078702217483,0
76,11,0.13157894736842105,0.7236842105263158,1,3.285509720182514,0
12,2,0.0,0.8333333333333334,2,1.9792045174343245,0
17,3,0.0,0.8235294117647058,1,2.313153678733634,0
26,4,0.038461538461538464,0.8076923076923077,1,2.5884253066207537,0
13,1,0.0,0.9230769230769231,1,2.3114234446919735,0
9,1,0.0,0.8888888888888888,1,1.8891591637540213,0
9,1,0.2222222222222222,0.6666666666666666,1,2.1972245773362196,0
18,5,0.16666666666666666,0.5555555555555556,1,2.6593226977095163,0
17,1,0.0,0.9411764705882353,1,2.394700405858334,0
63,7,0.36507936507936506,0.5238095238095238,2,3.2544963202013153,0
43,5,0.0,0.8837209302325582,1,2.86614097594542,0
13,1,0.0,0.9230769230769231,1,2.2450352741261774,0
15,2,0.0,0.8666666666666667,2,2.338371704803573,0
16,1,0.0,0.9375,1,2.5126585295298014,0
61,9,0.04918032786885246,0.8032786885245902,2,3.411934075302397,0
16,1,0.0,0.9375,1,2.3933121229745242,0
8,1,0.0,0.875,1,1.9061547465398496,0
43,7,0.0,0.8372093023255814,1,2.7457601542209633,0
10,1,0.0,0.9,1,1.8343719702816237,0
16,1,0.0,0.9375,1,2.479955520544517,0
76,10,0.14473684210526316,0.7236842105263158,1,3.3889799766561546,0
58,6,0.29310344827586204,0.603448275862069,2,3.259813578381564,0
40,7,0.0,0.825,1,2.8808571562352636,0
12,1,0.0,0.9166666666666666,1,2.0228085294147036,0
57,8,0.0,0.8596491228070176,1,2.9464096218182196,0
12,1,0.0,0.9166666666666666,1,2.3693821196946763,0
53,8,0.1320754716981132,0.7169811320754716,1,3.2507325557374913,0
19,1,0.10526315789473684,0.8421052631578947,1,2.7255503958317213,0
33,5,0.0,0.8484848484848485,1,2.8008521232574344,0
17,1,0.0,0.9411764705882353,1,2.3131536787336344,0
17,1,0.0,0.9411764705882353,1,2.3947004058583334,0
11,2,0.0,0.8181818181818182,2,1.8462202193216335,0
29,5,0.0,0.8275862068965517,1,2.9190235060608334,0
19,1,0.0,0.9473684210526315,1,2.40615957539782,0
43,5,0.0,0.8837209302325582,1,2.626686786628077,0
